"AÑO","MES","LÍNEA FONDER","TIPO DE PERSONA","TAMAÑO DE EMPRESA","SECTOR ECONÓMICO","MUNICIPIO","DESTINO","MONTO OTORGADO ($)","PLAZO","GENERO DEL SOLICITANTE","SITUACIÓN DEL SOLICITANTE","DESCENDENCIA DEL SOLICITANTE"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","3,000,000","36","Hombre","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","5,200,000","24","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Pago de deudas","5,200,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Roldanillo","Capital de trabajo","5,200,000","24","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","5,000,000","24","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","4,000,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Inversión","5,200,000","20","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","4,000,000","34","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","3,200,000","24","Mujer","Personas con necesidades especiales","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Indigena"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","1,000,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Inversión","5,200,000","36","Hombre","Otros","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","2,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","30","Mujer","Otros","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Inversión","500,000","36","Hombre","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Juridica","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Inversión","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Indigena"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","4,000,000","36","Mujer","Madre cabeza de hogar","Mulato"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","1,000,000","36","Hombre","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Inversión","5,200,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,000,000","20","Hombre","Desmovilizado","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Dagua","Capital de trabajo","5,200,000","30","Mujer","Ninguno","Mulato"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Ginebra","Inversión","3,000,000","24","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Palmira","Inversión","4,500,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Educación","Cali","Inversión","3,500,000","24","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Educación","Cali","Capital de trabajo","5,000,000","24","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Juridica","Microempresa","Educación","Cali","Inversión","5,000,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Educación","Cali","Inversión","5,200,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Educación","Cali","Capital de trabajo","5,200,000","12","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Educación","Cali","Capital de trabajo","3,000,000","24","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","3,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Inversión","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","500,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,500,000","36","Mujer","Otros","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","30","Mujer","Ninguno","Mulato"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Capital de trabajo","3,500,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,100,000","35","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","18","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","1,000,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","24","Hombre","Personas con necesidades especiales","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,100,000","35","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Jamundí","Inversión","5,200,000","36","Hombre","Personas con necesidades especiales","Caucásico"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Jamundí","Capital de trabajo","5,200,000","18","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,100,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","24","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Florida","Capital de trabajo","4,000,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Pago de deudas","5,200,000","18","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","4,500,000","24","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","3,000,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","4,000,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,500,000","36","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","10","Hombre","Ninguno","Mestizo"
"2,024","9","2","Persona Juridica","Pequeña","Servicios","Cali","Capital de trabajo","52,000,000","24","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","1","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Jamundí","Inversión","5,200,000","24","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","2","Persona Juridica","Pequeña","Servicios","Cali","Capital de trabajo","30,000,000","36","Hombre","Ninguno","Caucásico"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,000,000","24","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","500,000","1","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Agropecuario","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Juridica","Microempresa","Manufactura","Palmira","Capital de trabajo","5,200,000","7","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Desplazado por conflicto armado","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Manufactura","Cali","Capital de trabajo","2,500,000","12","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Manufactura","Cali","Capital de trabajo","1,000,000","20","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","2","Persona Juridica","Pequeña","Manufactura","Palmira","Capital de trabajo","10,000,000","18","Hombre","Otros","Caucásico"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","1,500,000","24","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Inversión","5,200,000","36","Hombre","Otros","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Inversión","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","24","Mujer","Otros","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","3,500,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","5,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Palmira","Inversión","5,200,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","4,000,000","24","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Inversión","3,000,000","30","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Palmira","Inversión","4,000,000","36","Hombre","Ninguno","Otros"
"2,024","9","2","Persona Natural","Pequeña","Manufactura","Cali","Capital de trabajo","30,000,000","34","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","5,200,000","24","Hombre","Otros","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","2,500,000","20","Mujer","Madre cabeza de hogar","Indigena"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Toro","Capital de trabajo","5,200,000","30","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Inversión","3,000,000","30","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Juridica","Pequeña","Manufactura","Cali","Capital de trabajo","500,000","1","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","24","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buga","Capital de trabajo","4,900,000","35","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Inversión","5,000,000","16","Hombre","Ninguno","Caucásico"
"2,024","9","1","Persona Juridica","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","La Victoria","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","3,000,000","24","Hombre","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","El Dovio","Capital de trabajo","5,200,000","35","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","12","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Manufactura","Cali","Capital de trabajo","5,000,000","36","Mujer","Otros","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","2,393,600","24","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Cali","Inversión","5,200,000","36","Mujer","Otros","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","4,000,000","36","Hombre","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Toro","Inversión","5,200,000","35","Hombre","Otros","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","500,000","36","Mujer","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","1,000,000","2","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","5,000,000","36","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Capital de trabajo","5,100,000","18","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Construcción","Cali","Capital de trabajo","5,000,000","36","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Construcción","Ansermanuevo","Capital de trabajo","5,200,000","35","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Construcción","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Juridica","Microempresa","Construcción","Cali","Inversión","5,000,000","24","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","35","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","1,000,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","4,800,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","36","Hombre","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","36","Hombre","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","2","Persona Natural","Pequeña","Servicios","Buenaventura","Capital de trabajo","30,000,000","24","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Trujillo","Capital de trabajo","5,200,000","24","Hombre","Desplazado por conflicto armado","Caucásico"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cartago","Capital de trabajo","5,200,000","12","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Inversión","4,000,000","18","Mujer","Madre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Pago de deudas","5,200,000","18","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,200,000","36","Hombre","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Capital de trabajo","4,000,000","12","Mujer","Ninguno","Otros"
"2,024","9","2","Persona Juridica","Pequeña","Servicios","Buenaventura","Inversión","25,000,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Buenaventura","Inversión","500,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","2,500,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","12","Hombre","Ninguno","Otros"
"2,024","9","2","Persona Juridica","Pequeña","Servicios","Cali","Capital de trabajo","10,000,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","24","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","36","Hombre","Otros","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Caucásico"
"2,024","9","1","Persona Natural","Microempresa","Servicios","El Cerrito","Capital de trabajo","5,200,000","35","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Inversión","5,200,000","20","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","2","Persona Juridica","Pequeña","Transporte","Buenaventura","Inversión","50,000,000","36","Mujer","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Salud","Buenaventura","Capital de trabajo","1,000,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Salud","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Salud","Cali","Capital de trabajo","3,000,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","2","Persona Juridica","Pequeña","Salud","Cali","Inversión","52,000,000","24","Hombre","Ninguno","Caucásico"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,500,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Buenaventura","Capital de trabajo","4,000,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","24","Mujer","Madre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Inversión","3,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Inversión","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","3,000,000","25","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Inversión","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","3,500,000","36","Mujer","Desplazado por conflicto armado","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","2,500,000","36","Mujer","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,500,000","36","Mujer","Madre cabeza de hogar","Mulato"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","2,000,000","24","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","1,000,000","35","Hombre","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","3,640,000","36","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Inversión","5,200,000","15","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","2,500,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,200,000","36","Hombre","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Inversión","5,200,000","12","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,200,000","36","Hombre","Ninguno","Caucásico"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Mulato"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","4,500,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","4,500,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","2,000,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","2,000,000","24","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","3,000,000","36","Hombre","Padre cabeza de hogar","Mulato"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Ginebra","Capital de trabajo","4,000,000","35","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Pago de deudas","4,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Mujer","Otros","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Mujer","Otros","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","2,500,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","4,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","36","Hombre","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,000,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,100,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","2,500,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","36","Mujer","Personas con necesidades especiales","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","4,500,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","3,000,000","18","Hombre","Ninguno","Afrodescendiente"
